,cluster_score,CPI_v3,CPI_technique,proxy_label
715,60.86638743888797,60.3,66.1,1
716,,25.0,27.7,0
717,,60.4,66.8,-1
718,61.23655130996891,56.4,59.6,-1
719,71.37287791332336,59.0,59.9,-1
720,51.09682517626586,48.5,55.1,-1
721,46.19655324472065,25.0,26.2,0
722,59.1442163707931,56.4,62.6,-1
723,46.55251972224258,25.0,27.6,0
724,56.441654755516524,51.7,53.1,-1
725,54.31126646363757,53.8,61.6,-1
726,,53.3,61.8,-1
727,52.879882595165114,50.8,55.9,-1
728,56.46245075269365,25.0,27.0,0
729,38.558244637878815,25.0,25.5,0
730,56.30265835327835,25.0,25.2,0
731,65.91892811469661,61.8,65.0,-1
732,,53.8,64.3,-1
733,,58.5,64.3,-1
734,60.484321682802374,58.1,63.2,-1
735,53.48956845291851,52.9,62.7,-1
736,63.88820079763209,60.6,64.6,-1
737,51.256741239748195,51.6,61.2,-1
738,65.19217990173303,59.6,62.2,-1
739,,59.4,63.0,-1
740,64.66067803503091,63.3,67.3,1
741,59.874513513481965,60.0,66.5,1
742,58.22577624786247,58.4,65.9,1
743,80.19431903158643,65.0,64.0,-1
744,,60.2,59.5,-1
745,,58.8,58.4,-1
746,66.17683187808152,64.8,67.8,1
747,,61.9,59.9,-1
748,54.17176617528714,57.2,65.5,-1
749,69.63446560030711,64.5,66.6,1
750,63.944875163574146,62.2,66.0,1
751,61.550632848144396,58.9,62.8,-1
752,55.4236202597041,53.2,60.0,-1
753,67.25089858012953,59.9,61.6,-1
754,66.78953022887475,62.8,65.4,-1
755,63.95448143076595,60.9,64.8,1
756,69.70261646439496,64.4,66.4,1
757,61.74004724445463,60.5,65.8,-1
758,,61.5,66.9,-1
759,,62.2,62.5,-1
760,,58.4,61.2,-1
761,,56.5,61.3,-1
762,,56.2,63.4,-1
763,,57.1,61.5,-1
764,58.57372802238983,56.8,62.7,-1
765,59.854200684247985,59.9,66.4,-1
766,60.32443513429007,59.2,65.3,1
767,,52.2,62.7,-1
768,,59.4,64.6,1
769,,58.6,64.0,1
770,,60.6,66.9,1
771,,60.3,66.5,1
772,,57.9,61.9,-1
773,,60.7,66.5,1
774,60.21278331298336,57.6,63.2,1
775,62.103515481793266,60.2,64.2,-1
776,53.210838339065894,50.4,54.3,-1
777,59.87736341267728,56.6,61.6,-1
778,60.692600176870904,59.7,65.5,1
779,60.847245263764385,60.4,66.4,1
780,60.053443413015884,59.4,65.5,1
781,60.372263273871006,59.5,65.3,1
782,60.27894931462014,60.0,66.2,1
783,60.76570157755097,60.1,66.0,1
784,59.44279754621211,58.4,64.5,-1
785,59.159636696197516,58.1,64.0,-1
786,60.38073010313012,59.6,65.4,1
787,61.20739383109572,59.4,64.5,1
788,59.931574964031455,59.5,65.8,1
789,60.57825628323232,59.5,65.0,-1
790,60.79868732824663,60.9,66.9,1
791,60.43909760385906,59.4,65.0,-1
792,59.376562902127496,58.4,64.1,-1
793,60.26506008177521,59.9,66.0,1
794,60.18015204181839,60.2,66.5,1
795,61.15792695506836,60.7,66.4,1
796,60.534085243787786,59.9,65.8,1
797,60.955279878924316,61.0,67.0,1
798,,59.8,65.8,-1
799,60.90478530394166,61.5,67.5,1
800,56.46952099354563,54.9,62.1,-1
801,61.00808282337135,59.5,65.0,1
802,61.226906502686205,60.9,66.6,1
803,60.94024781260315,61.5,67.6,1
804,61.962710127631816,60.3,64.4,-1
805,60.62880680880765,58.8,63.8,-1
806,60.83281901491788,59.6,64.9,1
807,,60.8,67.1,1
808,60.64316083091548,61.0,67.4,1
809,60.94503141935517,58.7,63.6,-1
810,60.32530962172651,60.6,67.0,1
811,59.64307192873206,59.4,65.8,1
812,60.089640479688036,59.5,65.7,1
813,61.15434020854209,61.4,67.2,1
814,60.599001700253105,58.3,63.8,1
815,59.780132663793864,58.9,65.2,1
816,60.02184242591828,59.9,66.2,1
817,57.78731695535024,58.1,65.8,-1
818,60.55995783074697,60.5,66.6,1
819,60.47612783337535,59.9,66.0,1
820,60.15606271228188,59.5,65.8,1
821,59.93812820044714,59.0,64.8,-1
822,56.595570965661636,55.9,61.5,-1
823,57.63589332622787,59.0,64.6,-1
824,60.862810727567954,60.4,65.8,1
825,60.79543576254029,60.6,66.4,1
826,60.68313674739764,59.9,65.8,1
827,60.67882801415577,59.6,65.3,1
828,60.86015801366602,58.7,64.2,-1
829,60.237861433726046,59.4,65.4,-1
830,60.07241550596603,59.5,65.4,1
831,58.640466310507236,58.2,64.8,-1
832,60.26445939542548,58.3,64.3,1
833,56.16204375704159,54.5,59.5,-1
834,,54.9,60.8,-1
835,60.13903960263522,59.9,66.2,1
836,60.66314282228067,59.6,65.3,1
837,59.79923654320363,59.0,65.2,1
838,,57.2,62.2,-1
839,59.95971418024122,59.0,64.4,-1
840,,59.6,63.5,-1
841,60.36167177181464,58.6,64.6,1
842,59.63739121533924,57.1,61.9,-1
843,60.318220203998216,58.3,64.1,1
844,60.268270427531576,57.8,62.7,-1
845,61.01599880492525,60.6,66.4,1
846,60.16578096638667,56.9,61.8,-1
847,61.439955032427704,60.2,65.5,-1
848,60.763242785120354,60.4,66.2,-1
849,60.32593997972865,59.2,65.2,1
850,60.391811193484244,59.2,64.9,-1
851,59.953167084162274,59.0,65.3,1
852,61.028136949305114,57.7,60.9,-1
853,,45.8,46.9,-1
854,58.35800610705852,60.3,67.6,-1
855,58.589581517444714,55.8,61.3,-1
856,58.903765892938644,58.9,65.4,-1
857,60.17715198609768,57.6,62.7,-1
858,59.68541807077163,58.7,64.7,-1
859,60.849952013184684,61.0,67.1,1
860,60.89945942729806,61.3,67.4,1
861,58.895557751479764,56.1,61.4,-1
862,54.52705433793297,50.7,54.5,-1
863,,60.4,66.3,1
864,61.7489626418029,59.3,64.0,1
865,61.25059240755564,61.3,67.1,1
866,58.76131592529852,53.6,55.6,-1
867,60.88736692808596,60.8,66.7,1
868,60.22588253247141,59.1,64.8,-1
869,,41.0,40.8,-1
870,61.128497331839384,59.3,64.6,-1
871,60.9414227705099,60.7,66.6,1
872,60.919513089676336,60.6,66.4,1
873,60.708122301730825,60.8,66.9,1
874,60.53111629715904,60.0,66.0,1
875,60.839635460358956,60.6,66.5,1
876,60.702408543317176,60.7,66.7,1
877,61.26174186940827,61.0,66.7,1
878,60.68226203197422,60.5,66.4,1
879,60.74141795716842,59.7,65.3,1
880,57.87079486965616,55.6,60.6,-1
881,59.669221660335495,58.9,65.3,-1
882,60.19124642894229,59.2,65.0,-1
883,60.67547534212663,60.1,66.0,1
884,60.0568187499998,58.7,64.6,1
885,60.78779326017967,60.8,66.8,1
886,58.07521330777728,56.7,62.0,-1
887,57.8607452003985,56.2,61.6,-1
888,60.33481915297545,59.4,65.6,-1
889,60.90967545378936,60.0,65.6,1
890,59.752316036491685,58.5,64.3,-1
891,59.960710667388405,58.9,64.7,-1
892,56.13088062329026,54.0,59.0,-1
893,60.832968434332855,61.1,67.2,1
894,60.7394102288207,60.4,66.4,1
895,57.593804609680774,54.6,59.3,-1
896,60.30207821558271,58.9,64.7,-1
897,60.28349060457822,59.9,66.2,1
898,60.983904847879714,60.9,66.8,-1
899,56.02528636326909,54.2,59.0,-1
900,61.744746338948445,61.4,66.7,1
901,,57.9,64.1,-1
902,,57.6,62.4,-1
903,,48.8,48.6,-1
904,,61.5,68.0,-1
905,60.07808858029957,60.9,67.0,-1
906,,57.4,63.6,-1
907,62.525106079199475,59.5,63.2,-1
908,59.6111823356362,56.7,62.3,-1
909,61.432099268449846,61.7,67.4,-1
910,,55.6,62.5,-1
911,,60.2,65.8,-1
912,,59.6,65.0,-1
913,,61.6,68.1,-1
914,61.61249901698969,57.8,62.0,-1
915,61.337471097625304,60.8,66.2,-1
916,60.077361120473874,54.8,57.2,-1
917,,58.0,64.4,-1
918,,61.1,66.8,-1
919,,60.5,64.9,-1
920,,59.9,62.8,-1
921,,60.9,67.2,-1
922,,56.8,63.4,-1
923,61.40399930067577,59.0,63.6,1
924,,61.8,67.4,-1
925,,59.2,65.3,-1
926,60.979403985731736,60.6,64.2,-1
927,,58.8,59.8,-1
928,,48.4,49.3,-1
929,61.31608538387505,59.8,65.0,-1
930,,52.1,52.6,-1
931,,60.5,66.7,-1
932,,53.7,55.5,-1
933,59.862000117263236,57.4,62.0,-1
934,60.091027827601536,57.1,62.0,-1
935,58.98690472200832,57.0,62.5,-1
936,60.095939025894076,56.6,61.8,-1
937,60.06237005292486,58.1,63.2,-1
938,,54.5,62.5,-1
939,,63.6,71.4,-1
940,,55.3,56.7,-1
941,,53.6,55.3,-1
942,61.15111622596074,58.1,62.7,-1
943,58.99646996054796,55.9,61.3,-1
944,60.79345989885745,58.9,64.5,1
945,59.88191451328348,59.4,65.5,1
946,,59.9,66.0,-1
947,54.32669898863733,53.5,59.0,-1
948,55.994047708925585,55.1,60.4,-1
949,60.93720667163791,61.0,67.0,1
950,60.77273574942994,60.2,66.0,1
951,60.25295341045352,59.9,66.2,1
952,60.98111363982359,60.6,66.4,1
953,60.27496667972034,60.4,66.9,1
954,60.11757419129776,59.7,66.1,1
955,60.254159109251134,58.0,63.3,-1
956,60.2175787976184,59.7,65.9,1
957,60.9734239337896,60.6,66.4,1
958,58.33870808862199,57.6,63.7,-1
959,60.35577623354265,60.1,66.4,1
960,59.230005700859856,58.9,65.0,-1
961,61.1363808989887,60.7,66.3,1
962,61.102700870495056,61.6,67.6,1
963,61.37971737370278,61.1,66.7,1
964,58.031880452549366,56.8,62.8,-1
965,58.82324015700257,55.1,59.8,-1
966,60.95845950674161,59.5,65.0,1
967,60.50976588248811,59.6,65.4,1
968,60.65441608069069,61.1,67.6,1
969,57.63087626368786,56.7,62.6,-1
970,61.28095023843916,60.9,66.4,1
971,59.38336215617728,58.8,65.3,1
972,60.94657683369713,60.2,65.6,1
973,60.54770484954496,60.8,67.1,1
974,55.901569082014326,54.5,59.3,-1
975,59.715642260923694,59.6,66.0,1
976,59.10864342747726,58.0,63.7,-1
977,60.74316183941904,59.9,65.7,1
978,60.18067105167309,59.6,65.6,1
979,61.022806913176865,61.1,67.2,1
980,59.43095046104296,58.7,64.8,-1
981,56.443027052167906,56.3,61.9,-1
982,59.53436719349756,58.5,64.4,-1
983,58.1216778892359,56.7,61.9,-1
984,59.838188145376826,58.9,64.7,-1
985,60.73037404573331,60.8,66.9,1
986,60.58073907294156,60.7,66.9,1
987,60.67395255560775,60.5,66.7,1
988,60.96106065057973,61.1,67.1,1
989,60.88394424451031,60.7,66.7,1
990,60.39051736155352,60.8,67.1,1
991,60.18624704662302,59.6,65.6,1
992,57.52240145592749,56.4,62.5,-1
993,60.47880754305351,59.3,65.1,1
994,,60.7,65.3,-1
995,60.44612865830835,60.2,66.2,1
996,60.60921382664175,59.9,65.9,1
997,60.82562309397714,57.7,63.0,-1
998,60.695838452002704,60.1,66.0,1
999,60.79635145614427,60.6,66.7,1
1000,60.38351515685461,57.7,63.0,-1
1001,67.92861070861397,63.8,66.2,1
1002,69.37387423488566,63.4,65.1,-1
1003,67.28016847699905,64.5,66.9,1
1004,68.42642524175378,63.5,65.3,1
1005,67.6101346856901,59.9,61.7,-1
1006,64.64964522696053,62.8,66.7,1
1007,,64.3,66.4,-1
1008,60.47052473499058,60.3,66.4,1
1009,60.69747195293304,60.7,66.7,1
1010,59.93481096699706,59.8,66.4,1
1011,59.41187276074007,58.6,64.7,-1
1012,80.41451533156878,64.6,64.3,-1
1013,72.89860928810361,63.4,64.9,-1
1014,71.5791254450955,63.8,65.5,1
1015,,52.0,56.0,-1
1016,61.001817659513534,60.6,66.5,1
1017,,25.0,25.0,0
1018,,54.5,62.3,-1
1019,62.21365666734682,59.6,64.0,-1
1020,60.1772395894723,59.8,66.2,1
1021,61.04529139244954,59.3,64.7,1
1022,,61.6,68.1,-1
1023,,58.9,66.4,-1
1024,58.07748037805354,59.0,65.9,-1
1025,,59.3,66.4,-1
1026,60.81007980960669,59.8,65.5,1
1027,73.47572075388604,64.4,66.0,1
1028,60.349165256252356,60.0,66.0,1
1029,60.75912372171144,60.4,66.3,1
1030,59.89479287561461,58.2,63.8,-1
1031,60.609634330018466,60.2,66.2,1
1032,60.88318061390606,61.0,67.0,1
1033,60.64973112291481,59.3,64.9,1
1034,59.96983356623065,57.9,63.1,-1
1035,61.03962059273995,60.8,66.3,-1
1036,61.27212320273423,60.8,66.4,1
1037,64.11163874267673,63.0,67.2,1
1038,70.10252191524339,62.5,64.1,-1
1039,,55.9,60.4,-1
1040,68.38999769591743,64.1,66.3,1
1041,60.25662410222357,58.2,63.4,-1
1042,68.42859727655933,62.5,64.5,1
1043,,61.2,66.7,1
1044,59.36993868560651,59.3,65.9,1
1045,62.384051879252844,61.6,66.7,1
1046,70.69978360359566,63.4,64.8,-1
1047,64.366274584636,63.2,67.2,1
1048,61.60656018915833,58.4,63.1,-1
1049,64.92946661381355,63.1,66.9,1
1050,63.16972868383607,60.6,65.0,-1
1051,67.1882478409984,64.2,66.9,1
1052,68.22501784652013,63.3,65.3,1
1053,66.6153094410534,61.7,64.0,-1
1054,69.90130933361411,64.4,66.4,1
1055,58.864369146215026,56.9,62.0,1
1056,61.3434242911694,61.8,67.6,-1
1057,61.61360692925759,57.9,61.6,-1
1058,59.97364122579321,58.8,64.9,1
1059,59.8173852751114,56.7,61.8,-1
1060,63.49952513051389,61.7,66.1,1
1061,68.58295722485433,62.5,64.5,-1
1062,,62.7,67.8,-1
1063,61.9534409462186,59.2,64.0,1
1064,,57.0,63.4,-1
1065,59.255596956922055,59.2,66.0,-1
1066,60.63686182731698,57.2,61.7,-1
1067,59.52689264167421,57.0,62.5,1
1068,61.265868691231375,59.6,64.8,1
1069,60.9820579104815,61.1,66.9,-1
1070,60.63120491175729,61.0,67.1,1
1071,60.62059790943959,59.1,64.6,1
1072,82.89616489298643,63.6,64.1,-1
1073,60.65621924519298,59.1,64.7,1
1074,59.49601676723159,58.5,64.8,-1
1075,74.67120135906,66.7,68.1,-1
1076,70.0268389808648,64.8,66.7,1
1077,,61.8,68.6,-1
1078,,56.9,65.4,-1
1079,,65.3,64.4,-1
1080,59.129617510534985,57.2,62.6,-1
1081,67.78043284393318,64.2,66.4,-1
1082,60.44229946045208,25.0,23.6,0
1083,65.74627636040036,60.1,62.7,-1
1084,74.83348760421431,64.9,65.8,1
1085,78.13602716750718,64.0,64.4,-1
1086,63.14388306202159,61.7,66.4,1
1087,72.59214885712211,62.1,63.4,-1
1088,74.08271673359525,63.9,65.0,1
1089,65.415462635579,63.4,67.0,1
1090,64.08908494835374,59.8,63.4,-1
1091,81.82855090141236,64.4,63.6,-1
1092,63.495927251292706,59.1,62.7,-1
1093,79.0697492730091,66.4,66.7,-1
1094,65.17447022714494,61.2,64.6,-1
1095,,53.8,55.6,-1
1096,59.691655954643664,59.1,65.4,1
1097,56.939775560695296,56.9,64.4,-1
1098,64.53612995764706,62.3,66.0,1
1099,59.221433126713784,58.5,64.9,1
1100,61.050619872100796,59.8,65.5,1
1101,60.896710891012006,59.2,64.8,1
1102,58.9171975354747,56.3,62.2,-1
1103,60.844643655873966,61.5,67.8,1
1104,60.564028744907816,58.8,64.5,1
1105,61.33277210125774,61.0,66.6,-1
1106,58.72481410000252,55.1,60.2,-1
1107,61.10630914630796,61.4,67.4,1
1108,60.14590410041909,58.7,64.5,1
1109,61.090467790362894,60.5,66.0,1
1110,60.59998321206679,60.6,66.9,1
1111,60.74591623576773,60.7,66.7,1
1112,60.809011425844936,61.0,67.2,1
1113,60.792252316973595,61.0,67.0,1
1114,55.46861390676072,54.1,59.4,-1
1115,58.46293365742162,56.7,62.0,-1
1116,60.47110763591705,60.6,66.8,1
1117,60.390665471625304,59.9,65.9,1
1118,60.688793848720366,60.4,66.4,1
1119,58.948922362235336,57.5,63.2,-1
1120,60.970680056489826,60.4,66.2,1
1121,60.88988259494057,60.9,66.8,1
1122,60.62438572496376,60.9,67.2,1
1123,60.863275207574176,61.0,67.2,1
1124,60.16745302727511,59.4,65.5,1
1125,59.9369856581979,59.1,65.3,1
1126,60.538324501265095,59.8,65.6,1
1127,60.494037337155326,59.8,65.4,-1
1128,60.713006584154286,60.5,66.5,1
1129,60.49046832731455,59.9,65.5,1
1130,59.93055340061246,59.0,65.2,1
1131,60.7263775003068,60.3,66.2,1
1132,60.4951877664444,60.6,66.9,1
1133,65.23232374143409,60.5,63.6,1
1134,62.409012313438225,58.4,62.5,-1
1135,59.42150706601377,58.8,65.5,1
1136,60.2190966907404,55.7,58.4,-1
1137,57.931854732298895,56.1,61.8,-1
1138,60.21104190065238,60.9,67.0,-1
1139,59.40684122386213,59.8,65.5,-1
1140,60.70962064222588,59.7,65.3,-1
1141,63.33517964979974,59.9,64.1,1
1142,,25.0,21.6,0
1143,,54.6,59.0,-1
1144,59.652618262345925,56.5,61.2,-1
1145,61.06815939042498,58.8,64.0,1
1146,60.563345338560026,58.5,64.1,1
1147,60.74082786608799,59.4,64.9,1
1148,59.511092187942374,58.7,64.7,-1
1149,61.428014943733224,60.6,66.1,1
1150,60.864549084449315,60.3,66.0,1
1151,60.989731753036615,60.5,66.3,1
1152,61.1768729611057,61.3,66.9,-1
1153,60.41133497161294,58.4,63.8,-1
1154,61.38186674058272,61.5,67.2,1
1155,61.141692287882535,59.7,65.2,1
1156,60.25708092819031,59.1,65.0,1
1157,61.089945262225186,60.5,66.2,1
1158,61.01742230963618,59.2,64.7,1
1159,59.95895402872473,58.5,64.4,1
1160,61.610249148242026,61.2,66.7,1
1161,60.82186754771095,60.0,66.0,1
1162,60.82273136617237,61.7,68.1,-1
1163,61.34417976485344,60.4,66.0,-1
1164,61.21464025732875,60.8,66.4,-1
1165,60.31611938129341,59.8,66.0,-1
1166,61.9515808452786,60.0,64.8,-1
1167,60.7393323610219,60.4,66.4,1
1168,61.02359806650466,61.2,67.2,1
1169,61.6143860558551,61.2,66.6,-1
1170,61.393279312665484,60.7,66.2,1
1171,60.933816638138836,60.0,65.7,1
1172,61.17406596414059,61.2,67.0,1
1173,60.65541690975691,58.9,64.4,1
1174,60.87109744918535,60.3,65.8,1
1175,61.98988813007106,60.6,65.3,-1
1176,60.120182018501175,59.5,65.5,1
1177,60.413501865704866,57.5,62.3,-1
1178,61.23275491840031,60.4,65.6,1
1179,60.81019782433125,60.7,66.7,1
1180,62.016431682792515,60.3,64.9,-1
1181,60.65784338572724,59.8,65.3,1
1182,57.720729783182,56.1,61.4,-1
1183,55.838993403248494,54.7,59.9,-1
1184,57.6937649176771,56.1,61.1,-1
1185,61.37820182756042,60.0,65.3,-1
1186,,60.3,64.9,-1
1187,61.15238998261895,60.4,66.0,-1
1188,61.11051597617523,61.5,67.4,-1
1189,61.077064122551505,61.4,67.4,1
1190,60.79107706538927,59.0,64.6,1
1191,61.11835437188673,58.8,64.1,-1
1192,60.77165562072874,60.5,66.4,1
1193,61.2325083366869,60.8,66.4,1
1194,61.440635557758405,59.4,64.3,1
1195,61.06004021789118,61.5,67.4,1
1196,61.3332867963676,61.0,66.3,-1
1197,60.9609814845913,60.3,66.1,1
1198,,59.8,65.3,-1
1199,,60.0,64.5,-1
1200,61.192299209067514,60.7,66.3,-1
1201,60.86462657638221,60.0,65.8,-1
1202,61.155661722774,61.6,67.5,1
1203,60.874033107145124,59.6,65.3,1
1204,59.963400869595205,58.9,65.1,1
1205,60.898419436806186,59.5,65.3,-1
1206,61.57919960477103,61.8,67.5,1
1207,59.14292487305911,58.6,65.3,-1
1208,60.78776208501884,60.2,66.0,1
1209,60.25798049378774,60.4,66.8,1
1210,,58.0,64.6,-1
1211,61.226925903439025,61.1,66.8,1
1212,,58.2,64.1,-1
1213,61.026174276805165,59.9,65.5,-1
1214,60.524719689856056,60.4,66.7,1
1215,61.13981739929759,61.0,66.9,-1
1216,61.29396216685582,60.3,65.5,-1
1217,61.37919344060981,60.1,65.3,1
1218,61.334456142905005,59.6,64.9,-1
1219,,59.8,64.4,-1
1220,62.152892871851506,59.3,63.4,-1
1221,61.14936141096749,57.4,60.8,-1
1222,61.09041616206488,60.7,66.5,1
1223,60.44554697416776,59.7,65.8,1
1224,59.12873119261127,56.5,62.7,-1
1225,61.51606246404236,61.7,67.3,1
1226,61.38004222501303,59.8,65.0,-1
1227,61.83691721124611,62.5,67.8,-1
1228,60.94434582163948,58.6,63.9,-1
1229,61.35731214284118,61.2,66.9,1
1230,,60.0,65.3,-1
1231,60.615100305282034,60.9,67.2,1
1232,59.24716132126202,51.5,53.0,-1
1233,60.85648370054639,60.6,66.7,1
1234,61.215479495167436,60.7,66.4,1
1235,62.415809688147064,59.7,63.4,-1
1236,60.917375601749356,60.5,66.3,1
1237,57.639152004648906,56.1,61.3,-1
1238,59.37831075916953,58.0,64.0,-1
1239,60.85947791692359,60.5,66.4,1
1240,61.335361217334636,61.4,67.2,1
1241,61.05935413599363,60.9,66.7,1
1242,60.238084751514776,59.7,66.0,1
1243,61.110609510968516,61.0,66.9,1
1244,61.20654558921221,60.6,66.1,1
1245,59.67165312443391,58.4,64.1,-1
1246,60.80389283505268,60.2,66.2,1
1247,58.71259167144609,57.5,63.2,-1
1248,60.88495087681582,61.1,67.2,1
1249,61.15221765330789,60.8,66.4,1
1250,60.7635564232387,60.9,67.2,1
1251,60.43977460039087,58.7,64.4,1
1252,,58.3,62.0,-1
1253,61.886403994405356,58.4,62.7,-1
1254,61.461025544323114,61.1,66.5,1
1255,,59.1,65.5,-1
1256,60.98958447921943,60.2,65.8,1
1257,60.75443933677235,59.5,65.3,1
1258,60.894083574686775,61.2,67.3,-1
1259,60.394041715227466,59.4,65.3,-1
1260,59.68523805827053,58.2,63.5,-1
1261,60.40914535267823,59.0,64.4,-1
1262,61.6959374699551,62.1,67.6,1
1263,60.776396311794436,60.0,65.8,1
1264,61.56251325976403,61.4,66.9,-1
1265,60.71167477065094,61.5,67.9,1
1266,60.969037574026494,60.0,65.5,-1
1267,61.88868635081393,61.0,66.0,-1
1268,60.35986550979653,60.5,67.0,-1
1269,,58.0,62.0,-1
1270,61.52447619120625,61.6,67.0,-1
1271,59.22828074027344,57.8,63.0,-1
1272,61.62204019620068,60.8,66.1,1
1273,61.0721338693419,61.5,67.5,1
1274,60.966027347126996,59.6,65.1,1
1275,60.6193382308547,59.5,65.2,1
1276,60.59313605942563,59.5,65.3,1
1277,61.40926945071191,59.4,64.3,1
1278,61.25562937594125,61.0,66.7,1
1279,61.003537891685376,60.9,66.7,-1
1280,61.49879559055267,60.2,65.1,1
1281,61.14704514712427,61.0,66.8,1
1282,61.51333480180842,62.1,67.9,1
1283,62.07126646454149,61.1,65.9,1
1284,60.9902832419828,60.0,65.5,-1
1285,60.497820847879424,60.5,66.8,1
1286,61.33650828237789,61.4,67.2,1
1287,61.50948408927395,60.5,65.6,1
1288,61.527445764848125,61.3,66.9,1
1289,60.74240392697692,60.9,67.2,1
1290,61.474949303781926,60.7,66.0,1
1291,60.70173231041963,60.3,66.1,1
1292,61.176592662661236,58.4,62.7,-1
1293,60.59967240084242,60.6,66.9,1
1294,59.453535390961186,58.5,64.8,-1
1295,61.034399386905136,60.5,66.3,1
1296,60.89740297938646,58.9,64.4,1
1297,61.0787135796498,61.6,67.8,-1
1298,60.99599697741491,60.9,66.9,1
1299,61.474416400171826,62.1,67.9,1
1300,61.251413476428,60.8,66.4,1
1301,55.291786366431104,53.6,58.7,-1
1302,61.36815476651019,61.5,67.2,1
1303,61.02392111947101,61.7,67.8,1
1304,60.78675760779968,58.7,64.0,1
1305,60.86068816896149,60.7,66.8,1
1306,60.79419729839377,60.7,66.8,1
1307,60.9803088787743,61.0,66.9,1
1308,60.59570653929249,60.5,66.5,1
1309,60.00527348067677,59.5,65.8,1
1310,61.5449971357879,60.9,66.2,1
1311,61.291728034829454,61.0,66.6,1
1312,,55.0,62.1,-1
1313,59.52772233863741,58.2,64.0,-1
1314,55.87834902881885,54.5,60.1,-1
1315,60.89532577435779,61.1,67.2,1
1316,61.786764175027756,59.8,64.6,-1
1317,60.167495198395315,59.3,65.4,1
1318,61.068608525463844,61.1,66.4,-1
1319,61.06660911533761,61.2,67.2,1
1320,59.00638151370401,58.2,64.6,-1
1321,61.02506069945333,60.4,66.1,1
1322,60.88051222202839,61.4,67.6,1
1323,58.328278148143774,57.1,63.2,-1
1324,60.28145300934755,59.9,66.1,1
1325,60.97536618392482,59.1,64.1,-1
1326,60.88564910141335,59.9,65.7,1
1327,61.181763773818275,61.4,67.2,-1
1328,60.54029600262858,60.9,67.3,-1
1329,60.64353068856825,61.0,67.2,-1
1330,60.979431482812394,59.4,64.7,-1
1331,61.7529044003964,61.2,66.5,-1
1332,59.94150016363366,59.7,66.1,-1
1333,60.298406037651034,60.0,66.1,-1
1334,60.588145405467884,60.1,66.2,-1
1335,59.533239469680524,59.0,65.4,-1
1336,60.228134684311605,60.1,66.2,-1
1337,61.118317535839495,60.4,66.0,1
1338,61.02503739041061,60.6,66.4,-1
1339,61.58675548000123,60.9,66.2,-1
1340,60.65022949406369,59.6,65.3,1
1341,58.72647948847,58.5,65.1,-1
1342,61.223375501376786,61.0,66.5,-1
1343,61.816281642615955,61.1,66.2,-1
1344,60.18415886211857,60.1,66.2,-1
1345,59.76917645345456,60.0,66.7,-1
1346,60.637691668189355,60.4,66.0,-1
1347,60.90264559112145,59.9,65.3,-1
1348,60.08742904046001,59.5,65.7,-1
1349,60.95132698862913,61.2,67.2,1
1350,62.1156201129644,62.1,67.1,-1
1351,59.30278105368458,57.4,62.5,-1
1352,60.345201230627985,60.2,66.5,-1
1353,61.03635432149782,60.1,65.7,1
1354,61.52197210093563,61.8,67.2,-1
1355,61.41838912839559,59.5,64.6,-1
1356,59.60241707106153,58.6,64.9,-1
1357,61.02449501397971,59.5,64.8,-1
1358,61.06624773111804,60.1,65.5,1
1359,59.32920338851581,59.1,65.5,-1
1360,60.57572526519432,59.4,65.0,-1
1361,60.25049292642127,58.4,63.7,-1
1362,61.136655796010885,61.6,67.6,-1
1363,60.837027033792864,61.3,67.4,1
1364,60.77574530518861,61.2,67.5,-1
1365,61.32471245751081,58.9,63.6,-1
1366,61.50638681151976,60.1,65.0,-1
1367,60.93835342150754,59.0,64.3,1
1368,61.94327172813625,59.1,63.4,1
1369,,59.4,63.2,-1
1370,60.978619951291215,61.5,67.2,-1
1371,54.26555340599264,53.9,60.1,-1
1372,61.3940683008273,59.1,64.3,1
1373,61.987448175069005,58.9,61.9,-1
1374,61.733173576944345,58.6,61.8,-1
1375,60.83638483513663,60.7,66.7,1
1376,61.147355265631816,60.7,66.4,1
1377,,61.6,68.0,-1
1378,61.184406238769306,61.0,66.8,1
1379,61.28919526392149,60.3,65.8,1
1380,61.50689681895016,61.2,66.8,1
1381,61.15653866468871,61.1,67.0,1
1382,59.5669402831938,57.4,62.7,-1
1383,55.96207865823133,54.9,61.7,-1
1384,57.079048277540586,55.5,61.1,-1
1385,61.52323327757638,60.2,64.7,1
1386,60.87251777172842,60.5,66.3,1
1387,,55.7,59.2,-1
