id_parcelle,block_id,slope_p50,slope_p90,slope_std,twi_mean,has_thalweg_mean,profile_curvature_mean,tri_mean,hillshade_winter_mean,aspect_south_ratio_mean,svf_mean,proxy_label,CPI_v3
73065000AB0527,3085_21678,1.4558544158935547,4.913997650146484,2.1535585160135904,,,-0.0009758149814531574,0.06668505365906,0.3508590409594455,0.13127753303964756,,1,59.8
73065000AB0555,3085_21677,5.99976921081543,34.239681243896484,12.093771935309707,,,0.12236870568374107,0.3171610338934537,0.28843662656586744,0.034482758620689655,,0,25.0
73065000AB0553,3085_21677,4.5432915687561035,35.07971954345703,13.904511399996784,,,0.14154228297146884,0.34434960105202417,0.24350630153309216,0.10227272727272728,,0,25.0
73065000AB0280,3085_21677,14.163606643676758,30.838451385498047,12.253807021048681,,,-0.09743609670865333,0.3729405807236494,0.37239866095074153,0.27796610169491526,,0,25.0
73065000AB0343,3086_21678,1.361842393875122,3.468310594558716,1.5038814392304682,,,0.0012472069274737973,0.052972673771119166,0.35768842346604557,0.24113836523764465,,1,62.5
73065000AB0336,3083_21679,15.696897506713867,25.50283432006836,8.453209651447542,,,-0.04887050231490239,0.3677563240106689,0.15057555930666428,0.018159806295399514,,0,25.0
73065000AB0465,3083_21679,2.3904595375061035,8.855476379394531,4.160445412376929,,,0.002487569082805543,0.1036841080989844,0.3431808680425217,0.1812645979312646,,1,59.8
73065000AB0469,3083_21678,1.5450525283813477,4.090798854827881,2.958432428949802,,,-0.004731151318866534,0.06714491744205617,0.3528681991879448,0.1952298518945951,,1,61.5
73065000AB0429,3083_21678,1.3602049350738525,4.031447410583496,2.2166771839699155,,,-0.003559612998191286,0.0639345787254316,0.3560388420414462,0.2135395468728802,,1,61.9
73065000AB0545,3083_21679,1.7450051307678223,8.903098106384277,3.9765107644396873,,,-0.014379880225533784,0.09530711221169469,0.35485581147128425,0.27719694829047753,,1,60.6
73065000AB0571,3084_21679,2.2559478282928467,6.498828887939453,2.872460788119275,,,0.00764929513126744,0.08892908834975873,0.3362512875497194,0.11938825851011346,,1,58.0
73065000AB0467,3084_21679,1.2342674732208252,3.9559147357940674,2.078808898585003,,,0.003252970478522084,0.05598597047190187,0.35664448410114913,0.21478174603174602,,1,62.3
73065000AB0300,3084_21679,2.2421693801879883,5.939562797546387,2.5878437503033416,,,-0.0017708737242455577,0.08073329950469771,0.34581967422385623,0.1318954248366013,,1,59.5
73065000AB0262,3084_21679,1.9313428401947021,3.7573256492614746,1.2589298588507163,,,0.033090356865653,0.061428512390951664,0.32953888818736826,0.04848910751932537,,1,56.8
73065000AB0301,3084_21679,1.5355994701385498,4.014517784118652,1.9718376370734843,,,-0.002237217063667523,0.061705681839566845,0.3501950898666014,0.13317274604267035,,1,60.1
73065000AB0127,3084_21679,1.4870935678482056,4.728240489959717,2.3756399176414327,,,-0.002770864821591874,0.06334297708590998,0.3568891710469772,0.2107999329196713,,1,61.8
73065000AB0339,3083_21679,9.369935989379883,29.097328186035156,9.556847357555327,,,-0.030364592870076496,0.36053610255575586,0.2604764954656617,0.1623931623931624,,0,25.0
73065000AB0470,3084_21679,1.7384865283966064,4.751852512359619,2.205552463480933,,,-0.0011069661300610826,0.07107628217483873,0.35914420477131903,0.26063829787234044,,1,63.1
73065000AB0382,3084_21678,1.5745476484298706,4.283189296722412,1.7420219002232902,,,-0.0026370323927704074,0.061125441667288186,0.35245929435784606,0.18806682577565634,,1,61.4
73065000AB0437,3084_21678,1.9770052433013916,7.42136812210083,4.185381197649263,,,-0.0007178085522586252,0.0946325649630025,0.3584159112509594,0.27564041063033673,,1,62.2
73065000AB0522,3084_21679,2.258673906326294,7.286682605743408,3.0831612031406257,,,-0.003011254307241435,0.09148837506500568,0.34692930682283785,0.22945032778618255,,1,61.1
73065000AB0521,3084_21679,2.716642379760742,7.495349884033203,3.883457524349548,,,-0.007516614872820144,0.10577611211520523,0.33773292554156303,0.13432835820895522,,1,58.6
